text,label,source
Find a creative alternative use of a wheel.,0,alpaca_safe
Find a hotel in Las Vegas that is rated 4 stars or higher and provide the link.,0,alpaca_safe
Find a movie recommendation for given genre. Comedy,0,alpaca_safe
"Find a movie/TV show that fits the following criteria: released before 1990, set in a small town, and has a happy ending.",0,alpaca_safe
Find a synonym of “protective”,0,alpaca_safe
Find a way to make an old sweater into something new.,0,alpaca_safe
Find a word that has the following definition: a fear of spiders.,0,alpaca_safe
Find an example of a business that has successfully used creative marketing tactics.,0,alpaca_safe
Find evidence to refute the statement. Humans evolved from chimpanzees.,0,alpaca_safe
Find similarities between the given items and output a prediction on how they may interact. Computer and Artificial Intelligence,0,alpaca_safe
"Find the 10 most mentioned authors in the given text. He was a great admirer of the works of Shakespeare, Milton, Wordsworth, Byron, Keats, Austen, the Brontë sisters, Wilde, Shelley, and Eliot.",0,alpaca_safe
"Find the address of the restaurant ""The Blue Elephant"".",0,alpaca_safe
"Find the area of a triangle with the following sides: 4, 5 and 6 4, 5 and 6",0,alpaca_safe
Find the corresponding ISBN number for a book. Book title: The Great Gatsby,0,alpaca_safe
Find the current time.,0,alpaca_safe
Find the frequency of the word ‘the’ in a given text The quick brown fox jumps over the lazy dog,0,alpaca_safe
"Find the function that is called in this piece of code. sum_product(A, B, length): total = 0 for i in range(0, length): total += A[i] * B[i] return total",0,alpaca_safe
"Find the index of the element “pineapple” in the list. [""apple"", ""banana"", ""pear"", ""pineapple""]",0,alpaca_safe
Find the least common multiple of 8 and 15.,0,alpaca_safe
Find the linked countries. Mount Everest is the highest peak in the world and it is located in Nepal.,0,alpaca_safe
Find the longest common subsequence between two given strings. String 1: ABCDEF String 2: AEBCDG,0,alpaca_safe
Find the minimum value of 132 - 5*3,0,alpaca_safe
Find the real root of the equation sqrt(x) + sqrt(x+2) = 10.,0,alpaca_safe
"Find the solution to the equation ax3 + bx2 + cx + d = 0 a = 1, b = -3, c = -3, d = -1",0,alpaca_safe
"Find the subject of the sentence: ""The mayor gave a speech today"".",0,alpaca_safe
Find the title of this book given the ISBN. ISBN: 978-1-5247-3855-7,0,alpaca_safe
Find the value of x for the equation 2x – 5 = 11,0,alpaca_safe
Find the volume of a cone with height 10 cm and radius 5 cm.,0,alpaca_safe
"Find three similar instances in the given texts. Text 1: ""The garden was in full bloom, with bright flowers and tall trees."" Text 2: ""The garden was in its prime, boasting vibrant tulips and strong trees.""",0,alpaca_safe
"For the following programming language, suggest a task for a GPT model to complete. Programming Language: Python",0,alpaca_safe
"For the following sentence, rewrite the sentence in an interrogative way. John saw the movie last night.",0,alpaca_safe
"For the following story, rewrite it in the present continuous tense. He visits the museum every week.",0,alpaca_safe
Forecast the probability of rain for next week.,0,alpaca_safe
Form a new sentence using the gerund form of the verb in the given sentence. I like to swim.,0,alpaca_safe
"Form a sentence using a singular noun, verb, and adverb.",0,alpaca_safe
Format this text to make it more reader friendly we all make mistakes some worse than others Trying to make things right Is what life's about,0,alpaca_safe
Formulate a few A/B testing hypotheses that could be used to test the effectiveness of a website's landing page.,0,alpaca_safe
Formulate a hypothesis to explain why the organic food is healthier.,0,alpaca_safe
Formulate a query in SQL to retrieve the names of all authors in the database. The author table is called AUTHORS. There is a WORKS table that contains all the works of the authors connected via AUTHOR_FK. The work itself is stored as a varchar and is called WORK. Create a query to find the author with the highest word count from his written works.,0,alpaca_safe
Formulate five questions for an interview with a celebrity.,0,alpaca_safe
"From a given prompt, generate a sentence using words from the given word list. Prompt: The cat was Word List: slender, beguiling, bouncing",0,alpaca_safe
Generate HTML code for a static page with a table in the middle.,0,alpaca_safe
Generate a 100-word statement about the potential consequences of reduced global emissions.,0,alpaca_safe
Generate a 3-step guideline for baking cookies.,0,alpaca_safe
Generate a 3-word phrase which is the opposite of the given expression. Free thinking,0,alpaca_safe
Generate a Python statement to print a given sentence. Hello World!,0,alpaca_safe
Generate a call to action for the following text This article highlights the need for effective public policies to tackle climate change.,0,alpaca_safe
Generate a catchy and original title for a horror novel about a family cursed by a red-eyed creature.,0,alpaca_safe
Generate a catchy headline for an article about online security.,0,alpaca_safe
Generate a character profile for a person that would join this team. This team is composed of people from different backgrounds who are passionate about technology.,0,alpaca_safe
Generate a code to display a table with two columns.,0,alpaca_safe
"Generate a code to reverse the order of an array. const arr = [3, 2, 1];",0,alpaca_safe
Generate a conversation about sports between two friends.,0,alpaca_safe
Generate a creative way to be healthy.,0,alpaca_safe
Generate a haiku which describes nature.,0,alpaca_safe
Generate a headline describing a recent discovery. Researchers found evidence that extraterrestrial life exists.,0,alpaca_safe
Generate a headline for an article that reviews a tourist destination. Destination Name: Reykjavik,0,alpaca_safe
Generate a hypothesis about why musical training improves children's academic performance,0,alpaca_safe
Generate a hypothesis to explain the observed data. The research found that people with a higher educational attainment are more likely to be employed.,0,alpaca_safe
Generate a job description for an Artificial Intelligence engineer.,0,alpaca_safe
Generate a joke that is related to physics. Output the joke.,0,alpaca_safe
Generate a keyword list for a given topic. Local Restaurants,0,alpaca_safe
"Generate a limerick poem to illustrate the following sentence: ""Differences between frogs and humans"".",0,alpaca_safe
Generate a list of 10 descriptive words for a rainy day.,0,alpaca_safe
Generate a list of 3-5 popular dishes from India.,0,alpaca_safe
Generate a list of good habits that can be practiced by a teenager.,0,alpaca_safe
"Generate a list of keywords for a search engine optimization campaign targeting ""coffee machines"".",0,alpaca_safe
Generate a list of potentially influential factors relating to crime in a city.,0,alpaca_safe
Generate a list of questions related to a given topic. Innovation,0,alpaca_safe
Generate a list of steps for resetting a computer's password.,0,alpaca_safe
Generate a list of the top 10 causes of global warming.,0,alpaca_safe
Generate a list of ways to foster creativity in the workplace.,0,alpaca_safe
Generate a mathematical formula for converting Celsius to Fahrenheit,0,alpaca_safe
Generate a metaphor that compares the concept of happiness to something concrete.,0,alpaca_safe
Generate a multiple-choice question about renewable energy.,0,alpaca_safe
Generate a multiple-choice question with four answers related to the following content The African elephant is the largest land mammal in the world,0,alpaca_safe
Generate a new headline for the following article: Heuristic Evaluation of a Web Site.,0,alpaca_safe
Generate a new idea for a form of art.,0,alpaca_safe
"Generate a new recipe using the following ingredients Carrots, Feta cheese, Onions, Tomatoes",0,alpaca_safe
Generate a new sentence using the words 'visit' and 'beach'.,0,alpaca_safe
Generate a new song verse with your own unique lyrics.,0,alpaca_safe
"Generate a new summary of the passage below. Basketball is a team sport in which two teams, usually consisting of five players on each team, play against each other on a rectangular court. The objective is to score by shooting the ball through a hoop 18 inches in diameter affixed to a backboard at each end of the court.",0,alpaca_safe
Generate a one-sentence summery from the following paragraph. The new app is user-friendly and intuitive. It gives the user access to a wide range of features and tools to make his/her experience more enjoyable and efficient.,0,alpaca_safe
